id,fecha,temperatura_abrigo_150cm,temperatura_abrigo_150cm_maxima,temperatura_abrigo_150cm_minima,temperatura_intemperie_5cm_minima,temperatura_intemperie_50cm_minima,temperatura_suelo_5cm_media,temperatura_suelo_10cm_media,temperatura_inte_5cm,temperatura_intemperie_150cm_minima,humedad_suelo,precipitacion_pluviometrica,granizo,nieve,heliofania_efectiva,heliofania_relativa,tesion_vapor_media,humedad_media,humedad_media_8_14_20,rocio_medio,duracion_follaje_mojado,velocidad_viento_200cm_media,direccion_viento_200cm,velocidad_viento_1000cm_media,direccion_viento_1000cm,velocidad_viento_maxima,presion_media,radiacion_global,radiacion_neta,evaporacion_tanque,evapotranspiracion_potencial,profundidad_napa,horas_frio,unidad_frio
NH0098,1956-05-21,8.8,15.9,1.7,0.3,,,,,,,0,0,0,,,6.4,,81,0.6,,1.6,,2,,,,,,,,,8.957747,
NH0098,1956-05-22,10,18.2,1.8,-0.5,,,,,,,0,0,0,,,5.7,,65,-1,,7.2,,9,,,,,,,,,7.609755,
NH0098,1956-05-23,11,19.1,2.9,0.8,,,,,,,0,0,0,,,6,,69,-0.2,,4.8,,6,,,,,,,,,6.074073,
NH0098,1956-05-24,12.85,22.1,3.6,0.2,,,,,,,0,0,0,,,6.4,,64,0.6,,7.2,,9,,,,,,,,,4.410811,
NH0098,1956-05-25,13.15,22.4,3.9,1.8,,,,,,,0,0,0,,,7.2,,69,2.3,,8.8,,11,,,,,,,,,4.021621,
NH0098,1956-05-26,12.35,21.1,3.6,3.1,,,,,,,0,0,0,,,7.3,,68,2.5,,3.2,,4,,,,,,,,,4.662858,
NH0098,1956-05-27,12.85,18.4,7.3,5.7,,,,,,,0,0,0,,,8.4,,77,4.5,,4.8,,6,,,,,,,,,0,
NH0098,1956-05-28,11.4,15.8,7,6.1,,,,,,,0,0,0,,,8.4,,87,4.5,,15.2,,19,,,,,,,,,0,
NH0098,1956-05-29,11.25,15.4,7.1,5.3,,,,,,,0,0,0,,,10.7,,98,8,,5.6,,7,,,,,,,,,0,
NH0098,1956-05-30,14.25,16.4,12.1,12,,,,,,,0,0,0,,,11.7,,95,9.3,,14.4,,18,,,,,,,,,0,
NH0098,1956-05-31,14.3,16.1,12.5,12.6,,,,,,,0,0,0,,,11.7,,99,9.3,,4.8,,6,,,,,,,,,0,
NH0098,1956-06-01,11.85,14.7,9,8.9,,,,,,,0,0,0,,,8.4,,93,4.5,,32.8,,41,,,,,,,,,0,
NH0098,1956-06-02,11.5,13.6,9.4,8.9,,,,,,,0,0,0,,,10.2,,98,7.3,,35.2,,44,,,,,,,,,0,
NH0098,1956-06-03,13,15.4,10.6,10.2,,,,,,,0,0,0,,,10.4,,93,7.5,,10.4,,13,,,,,,,,,0,
NH0098,1956-06-04,14,16.6,11.4,11.2,,,,,,,0,0,0,,,11.1,,94,8.5,,7.2,,9,,,,,,,,,0,
NH0098,1956-06-05,14.1,15.9,12.3,11.4,,,,,,,0,0,0,,,10.9,,92,8.2,,3.2,,4,,,,,,,,,0,
NH0098,1956-06-06,14.1,16.7,11.5,9.5,,,,,,,0,0,0,,,10.3,,88,7.4,,3.2,,4,,,,,,,,,0,
NH0098,1956-06-07,14.65,19.2,10.1,8.5,,,,,,,0,0,0,,,10.1,,82,7.1,,7.2,,9,,,,,,,,,0,
NH0098,1956-06-08,15.2,17.9,12.5,12.3,,,,,,,0,0,0,,,10.9,,87,8.2,,3.2,,4,,,,,,,,,0,
NH0098,1956-06-09,9.349999,14.9,3.8,6,,,,,,,0,0,0,,,5.8,,82,-0.7,,18.4,,23,,,,,,,,,6.91892,
NH0098,1956-06-10,6,13.6,-1.6,3.5,,,,,,,0,0,0,,,4.6,,65,-3.8,,3.2,,4,,,,,,,,,13.57895,
NH0098,1956-06-11,9.900001,17.2,2.6,-2.8,,,,,,,0,0,0,,,6.4,,74,0.6,,7.2,,9,,,,,,,,,7.232877,
NH0098,1956-06-12,10.35,14.8,5.9,3.8,,,,,,,0,0,0,0.01941933,0,7.1,,76,2.1,,4.8,,6,,,,3.3,,,1.4,,2.966292,
NH0098,1956-06-13,10.85,15.8,5.9,4.6,,,,,,,0,0,0,,,6.4,,70,0.6,,1.6,,2,,,,,,,,,2.666667,
NH0098,1956-06-14,10.2,17.4,3,-0.4,,,,,,,0,0,0,,,5.8,,69,-0.7,,1.6,,2,,,,,,,,,6.666667,
NH0098,1956-06-15,11.75,18.8,4.7,2.1,,,,,,,0,0,0,,,6.8,,71,1.5,,4.8,,6,,,,,,,,,3.914894,
NH0098,1956-06-16,10.8,17.6,4,3,,,,,,,0,0,0,,,8.5,,84,4.6,,8.8,,11,,,,,,,,,5.294117,
NH0098,1956-06-17,13.4,19.9,6.9,5.9,,,,,,,0,0,0,,,9,,82,5.4,,1.6,,2,,,,,,,,,0.1846152,
NH0098,1956-06-18,13.15,19.4,6.9,3.9,,,,,,,0,0,0,,,8.1,,74,3.9,,3.2,,4,,,,,,,,,0.1919998,
NH0098,1956-06-19,12.1,19.2,5,3.6,,,,,,,0,0,0,,,8.4,,82,4.5,,3.2,,4,,,,,,,,,3.380281,
NH0098,1956-06-20,12.55,14.3,10.8,10.4,,,,,,,0,0,0,,,10.6,,99,7.8,,7.2,,9,,,,,,,,,0,
NH0098,1956-06-21,14.5,17.2,11.8,11.3,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-06-22,14.1,18,10.2,10.3,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-06-23,11.9,18.3,5.5,5.2,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,2.8125,
NH0098,1956-06-24,11.7,16.2,7.2,5.8,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-06-25,12.65,16.3,9,7.6,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-06-26,13.3,15.8,10.8,11.6,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-06-27,10.75,16.3,5.2,4,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,3.891892,
NH0098,1956-06-28,5.65,9,2.3,1.6,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,16.83582,
NH0098,1956-06-29,4,7,1,-1.3,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,24,
NH0098,1956-06-30,6.1,7.7,4.5,4.4,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,18.75,
NH0098,1956-07-01,7.7,14,1.4,-0.7,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,10.66667,
NH0098,1956-07-02,9.9,14.3,5.5,7.6,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,4.090909,
NH0098,1956-07-03,8.05,15.6,0.5,-1.7,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,10.33113,
NH0098,1956-07-04,9.75,17.4,2.1,0.5,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,7.686275,
NH0098,1956-07-05,9.2,14.2,4.2,2.2,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,6.72,
NH0098,1956-07-06,5.65,12,-0.7,-2.2,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,14.55118,
NH0098,1956-07-07,6.6,13.6,-0.4,-3.4,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,12.68571,
NH0098,1956-07-08,8.849999,15.9,1.8,0.8,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,8.851064,
NH0098,1956-07-09,11.2,19.2,3.2,0.8,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,5.7,
NH0098,1956-07-10,13.1,21,5.2,2.5,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,2.734178,
NH0098,1956-07-11,13.6,20.7,6.5,5.9,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0.8450704,
NH0098,1956-07-12,12.2,20.7,3.7,1.5,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,4.658823,
NH0098,1956-07-13,14.15,21.6,6.7,5.3,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0.4832218,
NH0098,1956-07-14,15.8,21.3,10.3,9.4,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-07-15,17.25,22.3,12.2,11.3,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-07-16,21,26.2,15.8,14.8,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-07-17,14.9,19.9,9.9,15.5,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-07-18,8.9,16.3,1.5,-1.1,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,8.91892,
NH0098,1956-07-19,8.55,13.6,3.5,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,8.316832,
NH0098,1956-07-20,7.5,14.8,0.2,-1.8,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,11.17808,
NH0098,1956-07-21,12.1,20.3,3.9,2.2,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,4.536585,
NH0098,1956-07-22,11.85,21,2.7,0.1,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,5.639345,
NH0098,1956-07-23,13.1,20.3,5.9,3.1,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,1.833333,
NH0098,1956-07-24,9.7,17.6,1.8,-0.2,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,7.898734,
NH0098,1956-07-25,12.35,18.2,6.5,5.2,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,1.025641,
NH0098,1956-07-26,12,19.9,4.1,2.9,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,4.405064,
NH0098,1956-07-27,15.7,20.7,10.7,8.8,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-07-28,10.6,16.3,4.9,3.8,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,4.421052,
NH0098,1956-07-29,14.65,23.1,6.2,4.1,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,1.136095,
NH0098,1956-07-30,11.45,14.4,8.5,6.7,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-07-31,8.55,12.7,4.4,8.9,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,7.518073,
NH0098,1956-08-01,5.45,11.3,-0.4,-2.2,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,15.17949,
NH0098,1956-08-02,8.1,13.2,3,-2.3,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,9.411765,
NH0098,1956-08-03,6.95,9.5,4.4,4.3,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,12.23529,
NH0098,1956-08-04,5.35,11.7,-1,-3.6,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,15.11811,
NH0098,1956-08-05,5.65,12.3,-1,-2.7,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,14.43609,
NH0098,1956-08-06,6.9,15.6,-1.8,-3.6,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,12.13793,
NH0098,1956-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH0098,1956-08-08,15.95,22.9,9,7.3,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-08-09,20,27.1,12.9,11.1,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-08-10,16.35,21.3,11.4,11.3,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-08-11,16.5,20.6,12.4,3.8,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-08-12,15.4,21.4,9.4,8.8,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-08-13,14.05,20.2,7.9,6.6,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-08-14,18.3,24.4,12.2,11.3,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-08-15,18.15,24.8,11.5,15.5,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-08-16,11.15,12.9,9.4,9.9,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-08-17,10.2,16.4,4,2.3,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,5.806452,
NH0098,1956-08-18,9.4,17.3,1.5,-1.9,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,8.354431,
NH0098,1956-08-19,8.549999,16.3,0.8,-1.6,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,9.599999,
NH0098,1956-08-20,11.3,19.4,3.2,1.1,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,5.62963,
NH0098,1956-08-21,13.3,20.6,6,4.8,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,1.643836,
NH0098,1956-08-22,8.75,13.8,3.7,1.9,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,7.841584,
NH0098,1956-08-23,7.3,15.3,-0.7,-3.3,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,11.55,
NH0098,1956-08-24,11.15,18.8,3.5,0.8,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,5.490196,
NH0098,1956-08-25,13.45,22.4,4.5,2.9,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,3.351955,
NH0098,1956-08-26,15.15,23.8,6.5,3.5,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0.6936417,
NH0098,1956-08-27,17.75,27.1,8.4,7.1,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-08-28,21.95,29.6,14.3,12.2,,,,,,,0,0,0,0.04285048,0,,,,,,,,,,,,4.9,,,,,0,
NH0098,1956-08-29,18.65,24.3,13,17.7,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-08-30,11.45,13.4,9.5,9.3,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-08-31,8.65,10.7,6.6,7.5,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,2.341464,
NH0098,1956-09-01,8.150001,16.7,-0.4,-2.7,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,10.38597,
NH0098,1956-09-02,10.6,18.1,3.1,1.4,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,6.24,
NH0098,1956-09-03,13.8,17.2,10.4,9.6,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-09-04,14.05,15.7,12.4,13.5,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-09-05,10.45,13.7,7.2,6.1,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-09-06,10.25,19.4,1.1,-0.1,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,7.737706,
NH0098,1956-09-07,14.65,22.4,6.9,4.5,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0.1548386,
NH0098,1956-09-08,17.55,24.5,10.6,7.9,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-09-09,11.9,15.4,8.4,6.1,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-09-10,10.8,15.7,5.9,4.4,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,2.693877,
NH0098,1956-09-11,12.15,20.9,3.4,1,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,4.937142,
NH0098,1956-09-12,16.55,24.7,8.4,7.1,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-09-13,13.7,19.9,7.5,10.5,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-09-14,7.1,10.3,3.9,2.6,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,11.625,
NH0098,1956-09-15,11.1,15.4,6.8,6.3,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0.558139,
NH0098,1956-09-16,10.7,17.7,3.7,2.5,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,5.657142,
NH0098,1956-09-17,13.2,20.1,6.3,4.9,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,1.217391,
NH0098,1956-09-18,13.7,18.4,9,8.1,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-09-19,11,18.3,3.7,2,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,5.424657,
NH0098,1956-09-20,13.8,19.4,8.2,7.1,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-09-21,18.25,22.1,14.4,13.1,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-09-22,16.1,19.1,13.1,13.9,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-09-23,11.45,17.9,5,4.8,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,3.72093,
NH0098,1956-09-24,12.6,21.1,4.1,1.6,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,4.094118,
NH0098,1956-09-25,13.55,20.6,6.5,3,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0.8510638,
NH0098,1956-09-26,17.45,25.7,9.2,6,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-09-27,17.6,26.3,8.9,7,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-09-28,20.55,28.9,12.2,10.3,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-09-29,24.65,30.4,18.9,17.5,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-09-30,21.1,23.4,18.8,17.9,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-10-01,25.1,30.1,20.1,19.2,,,,,,,9.9,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-10-02,18.85,25.3,12.4,12.4,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-10-03,15.4,18.1,12.7,12.3,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-10-04,15.4,22.5,8.3,5.9,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-10-05,15.15,20.2,10.1,8.3,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-10-06,21.8,24.5,19.1,18,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-10-07,19.7,21.8,17.6,18.4,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-10-08,18.05,22,14.1,13.3,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-10-09,15.55,22.9,8.2,6.5,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-10-10,16.6,24.2,9,7.6,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-10-11,19.75,27.4,12.1,10.3,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-10-12,20.55,25,16.1,14.4,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-10-13,20.6,23,18.2,18.6,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-10-14,22.85,28.1,17.6,17.2,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-10-15,18.75,20.6,16.9,16.5,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0098,1956-10-16,18,22.7,13.3,12.3,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
