id,fecha,temperatura_abrigo_150cm,temperatura_abrigo_150cm_maxima,temperatura_abrigo_150cm_minima,temperatura_intemperie_5cm_minima,temperatura_intemperie_50cm_minima,temperatura_suelo_5cm_media,temperatura_suelo_10cm_media,temperatura_inte_5cm,temperatura_intemperie_150cm_minima,humedad_suelo,precipitacion_pluviometrica,granizo,nieve,heliofania_efectiva,heliofania_relativa,tesion_vapor_media,humedad_media,humedad_media_8_14_20,rocio_medio,duracion_follaje_mojado,velocidad_viento_200cm_media,direccion_viento_200cm,velocidad_viento_1000cm_media,direccion_viento_1000cm,velocidad_viento_maxima,presion_media,radiacion_global,radiacion_neta,evaporacion_tanque,evapotranspiracion_potencial,profundidad_napa,horas_frio,unidad_frio
NH0046,1973-01-16,21.7,28.7,14.7,11.9,,,,,,,0,0,0,13,93,21.5,,67,18.7,,11.2,,14,,,,30.3,,,6,,0,
NH0046,1973-01-17,25.15,30,20.3,18,,,,,,,22.5,0,0,5.5,39,26.9,,82,22.3,,5.6,,7,,,,17.3,,,4,,0,
NH0046,1973-01-18,23.55,25.9,21.2,22,,,,,,,25,0,0,1,7,25.3,,93,21.3,,4.8,,6,,,,9.6,,,2.4,,0,
NH0046,1973-01-19,22.85,27.1,18.6,17.8,,,,,,,0,0,0,6.1,44,22.7,,83,19.5,,8.8,,11,,,,18.3,,,4.2,,0,
NH0046,1973-01-20,22.2,26.4,18,16.9,,,,,,,0,0,0,8,57,23.2,,81,19.9,,11.2,,14,,,,21.6,,,4.5,,0,
NH0046,1973-01-21,24.5,30.5,18.5,16.9,,,,,,,0,0,0,12.7,91,23.7,,71,20.2,,7.2,,9,,,,29.6,,,6.3,,0,
NH0046,1973-01-22,25.85,31.5,20.2,19.1,,,,,,,0,0,0,12,86,24.8,,70,21,,3.2,,4,,,,28.4,,,6,,0,
NH0046,1973-01-23,21.95,25.5,18.4,18.1,,,,,,,0,0,0,5.2,38,16.5,,65,14.5,,13.6,,17,,,,16.7,,,5,,0,
NH0046,1973-01-24,16.9,25.5,8.3,5.7,,,,,,,0,0,0,13.1,95,12.3,,52,10,,5.6,,7,,,,30.2,,,5.1,,0,
NH0046,1973-01-25,17.6,23.8,11.4,8.3,,,,,,,0,0,0,13.1,95,11.9,,57,9.5,,7.2,,9,,,,30.1,,,5.4,,0,
NH0046,1973-01-26,19.7,26.9,12.5,8.5,,,,,,,0,0,0,13,94,15.9,,58,13.9,,8.8,,11,,,,29.9,,,5.7,,0,
NH0046,1973-01-27,24.6,30.5,18.7,15.6,,,,,,,0,0,0,10.1,73,21.8,,65,18.9,,4.8,,6,,,,24.9,,,5.4,,0,
NH0046,1973-01-28,23.7,29.9,17.5,14.6,,,,,,,0,0,0,11,80,24.6,,72,20.8,,14.4,,18,,,,26.4,,,5.8,,0,
NH0046,1973-01-29,25.85,29.9,21.8,20.7,,,,,,,0,0,0,8.2,60,26.3,,75,21.9,,7.2,,9,,,,21.6,,,5,,0,
NH0046,1973-01-30,27.65,31.8,23.5,22.5,,,,,,,0,0,0,10.8,79,29.5,,80,23.8,,8.8,,11,,,,26,,,6.2,,0,
NH0046,1973-01-31,27.85,34.3,21.4,23.7,,,,,,,0,0,0,4.7,34,27.5,,87,22.7,,22.4,,28,,,,15.6,,,5.7,,0,
NH0046,1973-02-01,24.1,26.7,21.5,20.3,,,,,,,25.2,0,0,0,0,28.1,,94,23,,8,,10,,,,7.6,,,1.9,,0,
NH0046,1973-02-02,25.8,30.3,21.3,19.6,,,,,,,21.5,0,0,0.6,4,27,,89,22.4,,15.2,,19,,,,8.5,,,3.2,,0,
NH0046,1973-02-03,22.45,26.2,18.7,19.7,,,,,,,0,0,0,9.4,69,21.6,,78,18.7,,19.2,,24,,,,23.4,,,5.5,,0,
NH0046,1973-02-04,17.75,23.9,11.6,9.9,,,,,,,0,0,0,12.9,95,14.5,,66,12.5,,8.8,,11,,,,29.2,,,5.1,,0,
NH0046,1973-02-05,19.7,26,13.4,11.5,,,,,,,0,0,0,12.5,92,19.5,,75,17.1,,10.4,,13,,,,28.5,,,5.1,,0,
NH0046,1973-02-06,21.35,27.4,15.3,11.3,,,,,,,0,0,0,11.3,84,21.4,,73,18.6,,11.2,,14,,,,26.4,,,5.1,,0,
NH0046,1973-02-07,24.4,31,17.8,15.1,,,,,,,2.8,0,0,7.6,56,28.9,,77,23.5,,7.2,,9,,,,20.1,,,4.1,,0,
NH0046,1973-02-08,25.45,28.4,22.5,21,,,,,,,1.2,0,0,4.6,34,26.2,,85,21.9,,6.4,,8,,,,15.1,,,3.7,,0,
NH0046,1973-02-09,23.5,25.6,21.4,19.5,,,,,,,4,0,0,1.5,11,23.8,,84,20.3,,8.8,,11,,,,9.8,,,2.8,,0,
NH0046,1973-02-10,20.1,22.1,18.1,16,,,,,,,3.4,0,0,0.1,1,19.9,,91,17.4,,10.4,,13,,,,7.5,,,2.2,,0,
NH0046,1973-02-11,23,29.8,16.2,14.3,,,,,,,0,0,0,12.6,94,18.9,,65,16.6,,11.2,,14,,,,28.3,,,6.1,,0,
NH0046,1973-02-12,24.15,30.7,17.6,15,,,,,,,0,0,0,11.9,89,19.5,,64,17.1,,9.6,,12,,,,27,,,6.1,,0,
NH0046,1973-02-13,21.45,24.2,18.7,15.3,,,,,,,0,0,0,5.2,39,15.5,,61,13.5,,19.2,,24,,,,15.8,,,5.4,,0,
NH0046,1973-02-14,17.3,23.7,10.9,7.4,,,,,,,0,0,0,12.3,93,13.9,,64,11.9,,11.2,,14,,,,27.5,,,5,,0,
NH0046,1973-02-15,17,23.4,10.6,6.2,,,,,,,0,0,0,12.8,97,14.6,,67,12.6,,8.8,,11,,,,28.3,,,4.7,,0,
NH0046,1973-02-16,19.9,27.9,11.9,7.4,,,,,,,0,0,0,12.3,93,17.7,,65,15.6,,8.8,,11,,,,27.4,,,5,,0,
NH0046,1973-02-17,20.75,29,12.5,9.2,,,,,,,0,0,0,6.4,49,20.3,,68,17.7,,7.2,,9,,,,17.6,,,3.5,,0,
NH0046,1973-02-18,21.55,31.9,11.2,13,,,,,,,0,0,0,11.5,88,21.8,,67,18.9,,8.8,,11,,,,25.9,,,4.9,,0,
NH0046,1973-02-19,27.1,30.6,23.6,14.9,,,,,,,0,0,0,11.5,88,22.3,,67,19.2,,11.2,,14,,,,25.8,,,6.6,,0,
NH0046,1973-02-20,24.5,29.7,19.3,18.2,,,,,,,38,0,0,2.3,18,24.8,,78,21,,10.4,,13,,,,10.7,,,3.1,,0,
NH0046,1973-02-21,22.45,27.5,17.4,15.5,,,,,,,0,0,0,7.6,58,21.9,,80,19,,7.2,,9,,,,19.3,,,4,,0,
NH0046,1973-02-22,22.3,27.3,17.3,16,,,,,,,44.3,0,0,7.2,55,24,,78,20.4,,13.6,,17,,,,18.6,,,3.9,,0,
NH0046,1973-02-23,19.6,22.7,16.5,17.6,,,,,,,62.5,0,0,0,0,23.5,,95,20.1,,5.6,,7,,,,6.9,,,1.4,,0,
NH0046,1973-02-24,20.15,23.9,16.4,17.3,,,,,,,0,0,0,8.6,67,16.6,,76,14.6,,18.4,,23,,,,20.7,,,5.1,,0,
NH0046,1973-02-25,16.8,23.9,9.7,7.1,,,,,,,0,0,0,11.6,90,12.6,,63,10.4,,4.8,,6,,,,25.4,,,4.1,,0,
NH0046,1973-02-26,18.4,25.4,11.4,9.2,,,,,,,0,0,0,11.8,92,17.8,,78,15.7,,8.8,,11,,,,25.7,,,4.2,,0,
NH0046,1973-02-27,20.4,24.7,16.1,13.3,,,,,,,0,0,0,9.3,73,21.6,,84,18.7,,10.4,,13,,,,21.6,,,3.9,,0,
NH0046,1973-02-28,24.8,30.3,19.3,18.6,,,,,,,1,0,0,7.5,59,27.9,,81,22.9,,8.8,,11,,,,18.6,,,4,,0,
NH0046,1973-03-01,24.35,29.5,19.2,22.1,,,,,,,42.8,0,0,2.5,20,27.3,,88,22.5,,13.6,,17,,,,10.6,,,2.7,,0,
NH0046,1973-03-02,21,24.6,17.4,17.5,,,,,,,2,0,0,1.5,12,22.3,,90,19.2,,8.8,,11,,,,9,,,2.1,,0,
NH0046,1973-03-03,25.8,30.5,21.1,20,,,,,,,0,0,0,8.6,68,25.5,,81,21.4,,4.8,,6,,,,20.1,,,4.4,,0,
NH0046,1973-03-04,25.75,30.7,20.8,19.1,,,,,,,0,0,0,6.6,52,28.2,,86,23.1,,8.8,,11,,,,16.9,,,3.9,,0,
NH0046,1973-03-05,23.7,27.7,19.7,17.2,,,,,,,0,0,0,11.4,90,23.2,,77,19.9,,14.4,,18,,,,24.3,,,5.3,,0,
NH0046,1973-03-06,24.05,28.3,19.8,17.4,,,,,,,0,0,0,9.9,79,22.1,,71,19.1,,12,,15,,,,21.9,,,5,,0,
NH0046,1973-03-07,23.3,26,20.6,20,,,,,,,7.4,0,0,1.5,12,22.3,,80,19.2,,4.8,,6,,,,8.7,,,2.4,,0,
NH0046,1973-03-08,22.2,26.1,18.3,18.3,,,,,,,0,0,0,8.4,67,20.1,,78,17.6,,8.8,,11,,,,19.3,,,4.1,,0,
NH0046,1973-03-09,21.15,26,16.3,13.7,,,,,,,0,0,0,11.3,91,19.8,,77,17.3,,5.6,,7,,,,23.7,,,4.2,,0,
NH0046,1973-03-10,20.75,26.3,15.2,12.7,,,,,,,0,0,0,11.5,92,19.4,,75,17,,4.8,,6,,,,23.9,,,4.1,,0,
NH0046,1973-03-11,20.4,26.5,14.3,11.5,,,,,,,0,0,0,10.1,81,19.6,,76,17.2,,7.2,,9,,,,21.7,,,3.8,,0,
NH0046,1973-03-12,22.5,27.7,17.3,14.1,,,,,,,0,0,0,10.6,86,20.8,,77,18.1,,13.6,,17,,,,22.3,,,4.8,,0,
NH0046,1973-03-13,22.9,29.4,16.4,13.7,,,,,,,0,0,0,10.2,83,24.2,,81,20.6,,5.6,,7,,,,21.6,,,4,,0,
NH0046,1973-03-14,24.05,30.7,17.4,17.1,,,,,,,35,0,0,2,16,22.4,,92,19.3,,12,,15,,,,9.1,,,3.1,,0,
NH0046,1973-03-15,19.25,22.7,15.8,14.5,,,,,,,0,0,0,0.2,2,20.1,,88,17.6,,3.2,,4,,,,6.3,,,1.4,,0,
NH0046,1973-03-16,20.6,23.2,18,14.6,,,,,,,42.4,0,0,0,0,24.9,,93,21,,8.8,,11,,,,6,,,1.2,,0,
NH0046,1973-03-17,22.5,24.1,20.9,14.4,,,,,,,2,0,0,0.2,2,24.9,,92,21,,3.2,,4,,,,6.3,,,1.5,,0,
NH0046,1973-03-18,23.65,27.1,20.2,14.4,,,,,,,0,0,0,7,58,26,,90,21.7,,5.6,,7,,,,16.3,,,3.2,,0,
NH0046,1973-03-19,23.25,28.4,18.1,16.6,,,,,,,0,0,0,9.8,81,24.8,,69,21,,11.2,,14,,,,20.3,,,4,,0,
NH0046,1973-03-20,22.4,27.6,17.2,16,,,,,,,0.6,0,0,6.2,51,22.5,,85,19.4,,4.8,,6,,,,14.9,,,2.9,,0,
NH0046,1973-03-21,22.15,28,16.3,14.9,,,,,,,0,0,0,3.3,27,23.8,,80,20.3,,3.2,,4,,,,10.6,,,2.1,,0,
NH0046,1973-03-22,22.35,28.5,16.2,14.9,,,,,,,0,0,0,9.6,80,26,,91,21.7,,3.2,,4,,,,19.7,,,3.3,,0,
NH0046,1973-03-23,22.55,30.1,15,13.3,,,,,,,0,0,0,9.9,83,24.9,,84,21,,5.6,,7,,,,20,,,3.5,,0,
NH0046,1973-03-24,23.75,28.9,18.6,15.4,,,,,,,0,0,0,10.9,91,23.1,,78,19.8,,7.2,,9,,,,21.4,,,4.1,,0,
NH0046,1973-03-25,25.2,31,19.4,16.1,,,,,,,0,0,0,9.1,76,26,,82,21.7,,8.8,,11,,,,18.6,,,4,,0,
NH0046,1973-03-26,19.75,22.2,17.3,17.1,,,,,,,0,0,0,1.3,11,17.8,,82,15.7,,16.8,,21,,,,7.4,,,2.7,,0,
NH0046,1973-03-27,18.45,24.7,12.2,10.1,,,,,,,0,0,0,10.6,89,16.2,,73,14.2,,4.8,,6,,,,20.6,,,3.1,,0,
NH0046,1973-03-28,18.55,25.7,11.4,9,,,,,,,0,0,0,10.4,88,17.9,,79,15.8,,5.6,,7,,,,20.2,,,3,,0,
NH0046,1973-03-29,20.9,26.7,15.1,12.2,,,,,,,0,0,0,10.8,92,16.9,,71,14.9,,11.2,,14,,,,20.6,,,4.1,,0,
NH0046,1973-03-30,21.5,28,15,11,,,,,,,0,0,0,10.8,92,20.4,,76,17.8,,4.8,,6,,,,20.5,,,3.4,,0,
NH0046,1973-03-31,22,27,17,15.3,,,,,,,65,0,0,2.2,19,23.6,,89,20.2,,11.2,,14,,,,8.4,,,2,,0,
NH0046,1973-04-01,18.4,20.3,16.5,15.5,,,,,,,26,0,0,0,0,17.6,,91,15.5,,12,,15,,,,5.3,,,1.8,,0,
NH0046,1973-04-02,17.65,20.1,15.2,15,,,,,,,3,0,0,0,0,20.2,,98,17.7,,10.4,,13,,,,5.2,,,0.9,,0,
NH0046,1973-04-03,20.45,21.4,19.5,17.9,,,,,,,16.8,0,0,0,0,21.8,,93,18.9,,7.2,,9,,,,5.2,,,1.3,,0,
NH0046,1973-04-04,17.05,19.7,14.4,17.4,,,,,,,0,0,0,0,0,18.1,,94,15.9,,10.4,,13,,,,5.2,,,1.2,,0,
NH0046,1973-04-05,15.05,16.5,13.6,12.5,,,,,,,19.7,0,0,0,0,16.7,,93,14.7,,12,,15,,,,5.1,,,0.9,,0,
NH0046,1973-04-06,17.65,19.5,15.8,15.2,,,,,,,0.3,0,0,0,0,19,,91,16.7,,8.8,,11,,,,5.1,,,1.1,,0,
NH0046,1973-04-07,13.5,18.7,8.3,6.9,,,,,,,0,0,0,10.7,93,9.1,,68,5.6,,12.8,,16,,,,19.3,,,3.2,,0,
NH0046,1973-04-08,12,21,3,1.3,,,,,,,0,0,0,10.2,89,12.7,,72,10.5,,8.8,,11,,,,18.5,,,1.9,,5.333333,
NH0046,1973-04-09,17.5,26.3,8.7,6.2,,,,,,,0,0,0,10.6,93,15.5,,79,13.5,,6.4,,8,,,,18.9,,,2.7,,0,
NH0046,1973-04-10,17.75,24.6,10.9,6,,,,,,,0,0,0,10.3,90,16.8,,78,14.8,,12.8,,16,,,,18.4,,,2.8,,0,
NH0046,1973-04-11,19.8,26.6,13,10.3,,,,,,,0,0,0,8.8,77,20,,81,17.5,,7.2,,9,,,,16.3,,,2.5,,0,
NH0046,1973-04-12,17.6,19.9,15.3,15.2,,,,,,,0,0,0,0,0,15.7,,90,13.7,,10.4,,13,,,,4.8,,,1.8,,0,
NH0046,1973-04-13,16.75,19.2,14.3,13.4,,,,,,,4.2,0,0,0,0,18.2,,93,16,,12,,15,,,,4.8,,,1,,0,
NH0046,1973-04-14,17.05,19,15.1,14.4,,,,,,,25.5,0,0,0,0,18.3,,90,16.1,,7.2,,9,,,,4.7,,,1,,0,
NH0046,1973-04-15,16.35,18.1,14.6,14.4,,,,,,,0,0,0,1.3,12,15.8,,88,13.8,,21.6,,27,,,,6.3,,,2,,0,
NH0046,1973-04-16,14.2,19.1,9.3,6.5,,,,,,,0,0,0,7.9,71,13.3,,83,11.2,,7.2,,9,,,,14.6,,,1.9,,0,
NH0046,1973-04-17,16.25,22.7,9.8,6.3,,,,,,,0,0,0,6.5,58,15,,74,13,,5.6,,7,,,,12.8,,,1.8,,0,
NH0046,1973-04-18,19.3,24.9,13.7,12.7,,,,,,,0,0,0,9.5,85,14.5,,76,12.5,,5.6,,7,,,,16.4,,,2.6,,0,
NH0046,1973-04-19,17.65,24.5,10.8,6.8,,,,,,,0,0,0,9.6,86,17.7,,79,15.6,,12.8,,16,,,,16.4,,,2.3,,0,
NH0046,1973-04-20,18.5,24.8,12.2,10.3,,,,,,,0,0,0,6.2,56,17.3,,81,15.2,,3.2,,4,,,,12.1,,,1.8,,0,
NH0046,1973-04-21,18.6,22,15.2,12,,,,,,,0,0,0,7.8,71,18,,85,15.8,,16.8,,21,,,,14,,,2.5,,0,
NH0046,1973-04-22,18.65,22.1,15.2,12.5,,,,,,,0,0,0,0.1,1,20.5,,89,17.9,,4.8,,6,,,,4.5,,,0.9,,0,
NH0046,1973-04-23,20.95,24.2,17.7,16.7,,,,,,,0,0,0,3.2,29,21.8,,89,18.9,,16.8,,21,,,,8.2,,,2,,0,
NH0046,1973-04-24,21.15,22.8,19.5,18.8,,,,,,,3.5,0,0,0,0,23.4,,92,20,,8.8,,11,,,,4.3,,,1.1,,0,
NH0046,1973-04-25,17.15,21.8,12.5,13.2,,,,,,,0,0,0,7.7,70,13.4,,82,11.3,,26.4,,33,,,,13.5,,,3.8,,0,
NH0046,1973-04-26,15.55,21.2,9.9,8.1,,,,,,,0,0,0,10.2,94,12.7,,75,10.5,,13.6,,17,,,,16.4,,,2.5,,0,
NH0046,1973-04-27,14.45,20.5,8.4,6.6,,,,,,,0.2,0,0,2,18,16.4,,84,14.4,,8.8,,11,,,,6.6,,,0.8,,0,
NH0046,1973-04-28,17.6,22.1,13.1,12.5,,,,,,,0,0,0,8.5,78,15.6,,82,13.6,,5.6,,7,,,,14.1,,,1.9,,0,
NH0046,1973-04-29,14.65,19.7,9.6,6.7,,,,,,,0,0,0,9.2,85,10.9,,68,8.2,,6.4,,8,,,,14.9,,,1.9,,0,
NH0046,1973-04-30,14.6,21.2,8,4.7,,,,,,,0,0,0,5.4,50,11.3,,70,8.8,,5.6,,7,,,,10.3,,,1.7,,0,
NH0046,1973-05-01,16.5,23.4,9.6,7.2,,,,,,,0,0,0,9.3,87,12.6,,66,10.4,,10.4,,13,,,,14.8,,,2.3,,0,
NH0046,1973-05-02,10.1,16.8,3.4,2.5,,,,,,,0,0,0,9.2,86,5.3,,56,-1.9,,13.6,,17,,,,14.5,,,2.7,,6.447761,
NH0046,1973-05-03,6.75,14.3,-0.8,-5,,,,,,,0,0,0,9.4,88,7,,69,1.9,,5.6,,7,,,,14.7,,,1.1,,12.39735,
NH0046,1973-05-04,9.900001,17.1,2.7,-0.1,,,,,,,0,0,0,9.7,91,9.8,,75,6.7,,5.6,,7,,,,14.9,,,1.2,,7.166667,
NH0046,1973-05-05,15.15,20.9,9.4,1.4,,,,,,,0,0,0,8.3,78,12.7,,70,10.5,,7.2,,9,,,,13.2,,,1.7,,0,
NH0046,1973-05-06,14.5,21.3,7.7,5.9,,,,,,,0,0,0,8.6,81,13.2,,79,11.1,,8.8,,11,,,,13.5,,,1.6,,0,
NH0046,1973-05-07,13.75,17.6,9.9,8.7,,,,,,,0,0,0,8.4,79,12.6,,81,10.4,,11.2,,14,,,,13.2,,,1.6,,0,
NH0046,1973-05-08,14.15,18.1,10.2,6.9,,,,,,,3.5,0,0,0.7,7,15.5,,88,13.5,,7.2,,9,,,,4.6,,,0.7,,0,
NH0046,1973-05-09,14.7,18.6,10.8,9.5,,,,,,,0,0,0,6.7,64,11.7,,77,9.3,,10.4,,13,,,,11.1,,,1.9,,0,
NH0046,1973-05-10,10.4,14.3,6.5,5.3,,,,,,,0,0,0,9.5,90,8.6,,72,4.8,,12.8,,16,,,,14.1,,,1.7,,1.538461,
NH0046,1973-05-11,6.7,12.7,0.7,-2.1,,,,,,,0,0,0,9.7,93,6.9,,68,1.7,,10.4,,13,,,,14.2,,,1.3,,12.6,
NH0046,1973-05-12,6.15,12.5,-0.2,-3.6,,,,,,,0,0,0,8.8,84,7.7,,77,3.2,,4,,5,,,,13.2,,,0.7,,13.6063,
NH0046,1973-05-13,8,15,1,-1.6,,,,,,,0,0,0,9.4,90,8.4,,77,4.5,,4.8,,6,,,,13.7,,,0.9,,10.28571,
NH0046,1973-05-14,11,18,4,-0.6,,,,,,,0,0,0,9.3,89,10.1,,76,7.1,,13.6,,17,,,,13.5,,,1.5,,5.142857,
NH0046,1973-05-15,14.3,19.1,9.5,6.9,,,,,,,0,0,0,9.5,91,11.5,,69,9,,16.8,,21,,,,13.7,,,2.2,,0,
NH0046,1973-05-16,14.15,21.1,7.2,5.1,,,,,,,0,0,0,8.3,80,12.6,,78,10.4,,5.6,,7,,,,12.3,,,1.2,,0,
NH0046,1973-05-17,12.65,16.6,8.7,6,,,,,,,0,0,0,1,10,10.8,,78,8.1,,11.2,,14,,,,4.6,,,1.5,,0,
NH0046,1973-05-18,13,19.1,6.9,4.7,,,,,,,0,0,0,3.9,38,13.3,,83,11.2,,8.8,,11,,,,7.6,,,0.9,,0.1967211,
NH0046,1973-05-19,14.75,17.6,11.9,10.7,,,,,,,0,0,0,0.5,5,15.9,,92,13.9,,3.2,,4,,,,4,,,0.6,,0,
NH0046,1973-05-20,16.2,21.6,10.8,10.2,,,,,,,0,0,0,4.9,48,13.3,,73,11.2,,8.8,,11,,,,8.5,,,1.6,,0,
NH0046,1973-05-21,11.95,18.2,5.7,3.5,,,,,,,0,0,0,2.7,26,10,,74,7,,9.6,,12,,,,6.2,,,1.4,,2.496,
NH0046,1973-05-22,11.15,19.2,3.1,0.9,,,,,,,0,0,0,8.7,85,9.5,,69,6.2,,10.4,,13,,,,12.3,,,1.3,,5.813665,
NH0046,1973-05-23,13.05,18.1,8,4.5,,,,,,,0,0,0,0.2,2,12.9,,80,10.7,,6.4,,8,,,,3.6,,,0.9,,0,
NH0046,1973-05-24,13.3,19.5,7.1,4.4,,,,,,,0,0,0,8.2,80,12.8,,83,10.6,,8.8,,11,,,,11.7,,,1,,0,
NH0046,1973-05-25,14.35,21.9,6.8,5.6,,,,,,,0,0,0,4.5,44,15.5,,86,13.5,,8.8,,11,,,,7.9,,,0.7,,0.3178805,
NH0046,1973-05-26,17.7,22.9,12.5,10.3,,,,,,,0,0,0,3.5,34,17.2,,83,15.1,,6.4,,8,,,,6.8,,,1.1,,0,
NH0046,1973-05-27,17.05,22.1,12,13.9,,,,,,,0.3,0,0,2,20,14.9,,71,12.9,,11.2,,14,,,,5.3,,,1.6,,0,
NH0046,1973-05-28,12.4,16.9,7.9,6.6,,,,,,,0.6,0,0,4.9,48,10.8,,74,8.1,,17.6,,22,,,,8.2,,,1.7,,0,
NH0046,1973-05-29,12.95,15.5,10.4,10.2,,,,,,,0,0,0,0,0,14.6,,93,12.6,,8.8,,11,,,,3.3,,,0.5,,0,
NH0046,1973-05-30,15.55,17.2,13.9,13.6,,,,,,,0,0,0,0,0,17.1,,95,15,,4.8,,6,,,,3.3,,,0.6,,0,
NH0046,1973-05-31,16.55,19.2,13.9,11.6,,,,,,,0,0,0,0.3,3,17.1,,88,15,,7.2,,9,,,,3.5,,,0.8,,0,
NH0046,1973-06-01,19.05,21.6,16.5,15.9,,,,,,,0,0,0,0.2,2,19.4,,90,17,,4.8,,6,,,,3.4,,,0.9,,0,
NH0046,1973-06-02,16.3,20.1,12.5,11.1,,,,,,,0,0,0,2.8,28,17.5,,96,15.4,,3.2,,4,,,,5.9,,,0.7,,0,
NH0046,1973-06-03,17.55,20.3,14.8,11.4,,,,,,,0,0,0,0.2,2,19,,93,16.7,,5.6,,7,,,,3.4,,,0.7,,0,
NH0046,1973-06-04,17.65,21.6,13.7,11,,,,,,,0,0,0,1.6,16,18.7,,91,16.4,,7.2,,9,,,,4.7,,,0.8,,0,
NH0046,1973-06-05,18.95,23.4,14.5,12.6,,,,,,,0,0,0,2.7,27,18.4,,85,16.2,,3.2,,4,,,,5.8,,,1,,0,
NH0046,1973-06-06,16.3,18.5,14.1,12.6,,,,,,,0.2,0,0,0,0,17.5,,95,15.4,,14.4,,18,,,,3.2,,,0.8,,0,
NH0046,1973-06-07,17.45,19.2,15.7,15.3,,,,,,,75.9,0,0,0,0,20,,96,17.5,,14.4,,18,,,,3.1,,,0.5,,0,
NH0046,1973-06-08,19.6,22.9,16.3,14.5,,,,,,,61,0,0,3,30,20,,92,17.5,,22.4,,28,,,,6,,,1.6,,0,
NH0046,1973-06-09,15.1,16.9,13.3,12.9,,,,,,,0,0,0,1.2,12,15.1,,89,13.1,,24.8,,31,,,,4.3,,,1.4,,0,
NH0046,1973-06-10,12.3,15.5,9.1,7.2,,,,,,,0,0,0,0,0,13.1,,91,11,,7.2,,9,,,,3.1,,,0.6,,0,
NH0046,1973-06-11,13.2,16.1,10.3,8.3,,,,,,,18.7,0,0,0,0,16,,95,14,,4.8,,6,,,,3.1,,,0.4,,0,
NH0046,1973-06-12,13.25,16.1,10.4,14,,,,,,,1.1,0,0,0,0,14.3,,96,12.3,,20.8,,26,,,,3.1,,,0.8,,0,
NH0046,1973-06-13,10.3,15.4,5.2,3.7,,,,,,,0,0,0,9.3,93,10.1,,85,7.1,,3.2,,4,,,,11.9,,,0.5,,4.235295,
